toko_id,Page_URL,Title,Harga,Rating,Review,Alamat,No_Telp,Phone_Numb,Phone_Num,Latitude,Longitude,type,jenis
855,"https://www.google.com/maps/place/Pempek+Palembang+Faeyza/@-7.7935633,110.3796574,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ab0d3d48df:0xe7f2fea373a5d95e!8m2!3d-7.7935633!4d110.3796574!16s%2Fg%2F11f8k4j_zc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Palembang Faeyza,,4.0,4,"694H+HVF, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225",0812-3075-8996,,,-7.7935633,110.3796574,ringan,pempek
856,"https://www.google.com/maps/place/Pempek+ayuk+fitri+Yogyajarta/@-7.8112173,110.3135416,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7af92b65df232d:0x9e4b29676316e589!8m2!3d-7.8112173!4d110.3135416!16s%2Fg%2F11v15hvg4x?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek ayuk fitri Yogyajarta,,5.0,22,"58Q7+G99, Kalimanjung, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294",0818-263-034,,,-7.8112173,110.3135416,ringan,pempek
857,"https://www.google.com/maps/place/Pempek+Yuk+Titi+UGM+Jakal+5/@-7.7570549,110.3826074,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59f4854c9199:0xdba3e1d0f1c4b07!8m2!3d-7.7570549!4d110.3826074!16s%2Fg%2F11w9ny91jr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Yuk Titi UGM Jakal 5,Rp 1–25.000,5.0,96,"Jl. Kaliurang, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0881-4105-501,,,-7.7570549,110.3826074,ringan,pempek
858,"https://www.google.com/maps/place/Sate+Pentul+%26+Pempek+Panggang+Mang+Alex/@-7.7968947,110.3622688,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57e90baf25bd:0x5f85053fea318786!8m2!3d-7.7968947!4d110.3622688!16s%2Fg%2F11r_wh4c1h?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Sate Pentul & Pempek Panggang Mang Alex,,5.0,2,"6936+6WR, Jl. Beskalan, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0819-7708-1818,,,-7.7968947,110.3622688,ringan,pempek
859,"https://www.google.com/maps/place/Resto+Pempek+Syafa/@-7.7317803,110.3969351,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a593bf5092a09:0x8d7d5a676050e159!8m2!3d-7.7317803!4d110.3969351!16s%2Fg%2F11n0zrjzpm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Resto Pempek Syafa,Rp 25–50 rb,4.6,115,"Jl. Kaliurang No.8, RW.8, Dayu, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",0813-6815-1113,,,-7.7317803,110.3969351,ringan,pempek
860,"https://www.google.com/maps/place/Pempek+Cik+Hanum/@-7.73535,110.3706255,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a590042819a87:0xf3861b193c202392!8m2!3d-7.73535!4d110.3706255!16s%2Fg%2F11vr9zld64?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Cik Hanum,Rp 1–25.000,5.0,33,"Jl. Jatirejo No.34, Jatirejo, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55285",0831-0119-4241,,,-7.73535,110.3706255,ringan,pempek
861,"https://www.google.com/maps/place/Warung+Pempek+Rizky+%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A5%EA%A6%BA%EA%A6%A9%EA%A7%80%EA%A6%A5%EA%A6%BA%EA%A6%8F%EA%A7%80%EA%A6%AB%EA%A6%B6%EA%A6%97%EA%A6%B3%EA%A7%80%EA%A6%8F%EA%A7%80%EA%A6%AA%EA%A7%80/@-7.8259391,110.4004584,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57178bc04aef:0x6945f4bcc8e00918!8m2!3d-7.8259391!4d110.4004584!16s%2Fg%2F1hm5m9mld?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Warung Pempek Rizky ꦮꦫꦸꦁꦥꦺꦩ꧀ꦥꦺꦏ꧀ꦫꦶꦗ꦳꧀ꦏ꧀ꦪ꧀,,3.9,19,"5CF2+J5G, Jl. Kemasan, Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173",,,,-7.8259391,110.4004584,ringan,pempek
862,"https://www.google.com/maps/place/Pempek+Fida+(Jual+pempek+asli+palembang)/@-7.8099837,110.4108198,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57468ef185bf:0xa3a601d700b810f5!8m2!3d-7.8099837!4d110.4108198!16s%2Fg%2F11df7jf_3z?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Fida (Jual pempek asli palembang),,4.8,70,"Gang. Bima No 55, Jl. Tegalsari Raya No.Rt 10, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198",0856-2979-107,"5CR6+28 Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta","
5CR6+28 Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta",-7.8099837,110.4108198,ringan,pempek
863,"https://www.google.com/maps/place/Pempek+ikan+biru/@-7.832331,110.3311749,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5d5b53851caf:0x24ef774b160b14e0!8m2!3d-7.832331!4d110.3311749!16s%2Fg%2F11lgjmz7k1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek ikan biru,,4.8,32,"Perumahan gunung sempu Jl. Rakai Hino No.62, Kasih, Tamantirto, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55183",0821-3380-5209,0821-3380-5209,"
0821-3380-5209",-7.832331,110.3311749,ringan,pempek
864,"https://www.google.com/maps/place/Pempek+keysha+4/@-7.7723469,110.354578,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5956adf0969d:0xb16fb793d955bc58!8m2!3d-7.7723469!4d110.354578!16s%2Fg%2F11s_wnkbg5?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek keysha 4,,5.0,2,"69H3+3R8, Jl. jambon 3, Kricak, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55242",0895-3661-32524,,,-7.7723469,110.354578,ringan,pempek
865,"https://www.google.com/maps/place/Boobs+pempek+mamang+bob/@-7.7874142,110.395215,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a68b0c3239:0x11b1c4b6bc3c1378!8m2!3d-7.7874142!4d110.395215!16s%2Fg%2F11hf358k7t?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Boobs pempek mamang bob,,5.0,6,"Jl. Timoho No.1-47, Papringan, Caturtunggal, Kec. Depok, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55221",0812-4680-7334,"697W+23 Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta","
697W+23 Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.7874142,110.395215,ringan,pempek
866,"https://www.google.com/maps/place/Pempek+Yuk+Titi+Palagan/@-7.7355622,110.3770776,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59c6376cf789:0xdae3b582e2e45067!8m2!3d-7.7355622!4d110.3770776!16s%2Fg%2F11wfpv4wmh?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Yuk Titi Palagan,Rp 1–25.000,5.0,143,"Jl. Palagan Tentara Pelajar Jl. Bendosari No.KM 7, RW.5, Mudal, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",0858-7635-1850,0858-7635-1850,"
0858-7635-1850",-7.7355622,110.3770776,ringan,pempek
867,"https://www.google.com/maps/place/Pempek+Ny.+Kamto+-+Sleman+City+Hall/@-7.7198456,110.3617721,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a596c974e2929:0xafeeaa4c3048daba!8m2!3d-7.7198456!4d110.3617721!16s%2Fg%2F11h71kdr8x?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Ny. Kamto - Sleman City Hall,Rp 25–50 rb,4.3,94,"City Hall, Jl. Magelang Jl. Gito Gati No.18 KM 9, Penggung, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511",,,,-7.7198456,110.3617721,ringan,pempek
868,"https://www.google.com/maps/place/Pempek+Kita+Sutomo/@-7.7929206,110.378051,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a598ad3e2423b:0xd42d9f9603b5b958!8m2!3d-7.7929206!4d110.378051!16s%2Fg%2F11twbztq91?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Kita Sutomo,Rp 25–50 rb,3.0,5,"Jl. Doktor Sutomo No.54a, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211",0857-1828-7888,0857-1828-7888,"
0857-1828-7888",-7.7929206,110.378051,ringan,pempek
869,"https://www.google.com/maps/place/pempek+nyimas+palembang/@-7.7682691,110.3942297,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5938a3e08379:0xf4b9fc4c5af1c960!8m2!3d-7.7682691!4d110.3942297!16s%2Fg%2F11h6flh3ck?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",pempek nyimas palembang,,4.4,29,"Gg. Cabe Jalan Puren No.57, Pringwulung, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",,,,-7.7682691,110.3942297,ringan,pempek
870,"https://www.google.com/maps/place/Pempek+Cek+Alfi+Kotagede/@-7.8122834,110.4013458,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57d24f0b0787:0x931d8f860af395b!8m2!3d-7.8122834!4d110.4013458!16s%2Fg%2F11k5h1h8m7?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Cek Alfi Kotagede,Rp 1–25.000,4.1,27,"Perumahan pilahan asri No.52, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",0821-8614-3539,,,-7.8122834,110.4013458,ringan,pempek
871,"https://www.google.com/maps/place/Pempek+Ngasem/@-7.8082177,110.360705,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57597c693f73:0x8473535d7819eb4!8m2!3d-7.8082177!4d110.360705!16s%2Fg%2F11sd5b46sj?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Pempek Ngasem,,5.0,11,"Jl. Polowijan No.3, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133",0896-3048-1307,,,-7.8082177,110.360705,ringan,pempek
872,"https://www.google.com/maps/place/PEMPEK+83+PALEMBANG/@-7.7933264,110.3623884,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a595d9896777b:0x7ce1c3bca4eb3fe0!8m2!3d-7.7933264!4d110.3623884!16s%2Fg%2F11ht43kccd?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",PEMPEK 83 PALEMBANG,,5.0,1,"6946+MX6, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0878-1724-7733,,,-7.7933264,110.3623884,ringan,pempek
873,"https://www.google.com/maps/place/Papiha+Pempek/@-7.7819737,110.3677582,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59843e644945:0x4dd85e143f286533!8m2!3d-7.7819737!4d110.3677582!16s%2Fg%2F11jxp9dn_k?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Papiha Pempek,,5.0,5,"Jl. A.M. Sangaji No.6a, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0819-0815-6664,,,-7.7819737,110.3677582,ringan,pempek
874,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Istimewa+Gondomanan+-+Oleh+oleh+Khas+Jogja/@-7.7984263,110.3695002,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a572843449c75:0x95e00e1e58363b4f!8m2!3d-7.7984263!4d110.3695002!16s%2Fg%2F11v13dycdr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Istimewa Gondomanan - Oleh oleh Khas Jogja,Rp 25–50 rb,4.7,927,"Kemantren, Jl. Mayor Suryotomo No.25, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55121",0811-1996-6811,,,-7.7984263,110.3695002,ringan,bakpia
875,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+-+Taman+Siswa/@-7.8060537,110.377711,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57ce2bbc806f:0xad6a0cc4c1af2cff!8m2!3d-7.8060537!4d110.377711!16s%2Fg%2F11fm4j8gbd?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja - Taman Siswa,Rp 25–50 rb,4.4,175,"Jl. Taman Siswa No.34, Wirogunan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151",,,,-7.8060537,110.377711,ringan,bakpia
876,"https://www.google.com/maps/place/BAKPIAKU+Gajah+Mada/@-7.7971986,110.3727139,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5780caeb818b:0xe63751673fd02309!8m2!3d-7.7971986!4d110.3727139!16s%2Fg%2F11bbyj6_m1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",BAKPIAKU Gajah Mada,Rp 25–50 rb,4.5,2482,"Jl. Gajah Mada No.60, Purwokinanti, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55112",,,,-7.7971986,110.3727139,ringan,bakpia
877,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+Stasiun+Lempuyangan+-+Oleh+oleh+Khas+Jogja/@-7.790169,110.3766214,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582c810c641d:0xffdd2f96d4d27c28!8m2!3d-7.790169!4d110.3766214!16s%2Fg%2F11hcfqbqg1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja Stasiun Lempuyangan - Oleh oleh Khas Jogja,Rp 25–50 rb,4.6,3959,"Jl. Lempuyangan, Bausasran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55211",0811-1500-625,,,-7.790169,110.3766214,ringan,bakpia
878,"https://www.google.com/maps/place/Bakpia+Pathok+155/@-7.8128042,110.374455,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5771feec4b2f:0xd8dd6dd08570ba81!8m2!3d-7.8128042!4d110.374455!16s%2Fg%2F11s620thzt?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Pathok 155,,4.9,15,"Keparakan Kidul Mg 1/1140 RT 55 RW 13, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55152",0818-0438-7357,"59PF+VQ Keparakan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59PF+VQ Keparakan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8128042,110.374455,ringan,bakpia
879,"https://www.google.com/maps/place/Bakpia+Raminten+Pathok/@-7.7963089,110.3567999,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59007ca3fffb:0x7be18f5dc74966ec!8m2!3d-7.7963089!4d110.3567999!16s%2Fg%2F11wn7mkxf2?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Raminten Pathok,Rp 25–50 rb,4.9,88,"Jl. Letjen Suprapto No.68, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0822-2100-1068,,,-7.7963089,110.3567999,ringan,bakpia
880,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+-+Titik+Nol/@-7.8012031,110.3628026,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57da3802d6ab:0x91c4b1e77b83d3d7!8m2!3d-7.8012031!4d110.3628026!16s%2Fg%2F11gw2jy_vz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja - Titik Nol,Rp 25–50 rb,4.4,703,"Jl. KH. Ahmad Dahlan No.10, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",0897-3164-192,,,-7.8012031,110.3628026,ringan,bakpia
881,"https://www.google.com/maps/place/Bakpia+Kurnia+Sari/@-7.8085082,110.3878054,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57705a7ab28f:0x138287e6b0fe41ef!8m2!3d-7.8085082!4d110.3878054!16s%2Fg%2F11b620bq3s?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kurnia Sari,Rp 25–50 rb,4.4,7567,"Jl. Glagahsari No.91, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164",,,,-7.8085082,110.3878054,ringan,bakpia
882,"https://www.google.com/maps/place/Oleh+Oleh+Jogja+Bakpia+Kukus+Tugu+Jogja+Malio17+Pendopo+Malioboro/@-7.789978,110.3650243,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a591a88e2df73:0xd581780bc490b602!8m2!3d-7.789978!4d110.3650243!16s%2Fg%2F11s_yxhqdz?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Oleh Oleh Jogja Bakpia Kukus Tugu Jogja Malio17 Pendopo Malioboro,,4.8,69,"Jl. Ps. Kembang No.21A, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0813-9136-6377,"6968+22 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6968+22 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.789978,110.3650243,ringan,bakpia
883,"https://www.google.com/maps/place/Bakpia+kukus+tugu+jogja/@-7.7968986,110.3622023,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57221cf452b5:0x9b3f3f0a97fc4f6a!8m2!3d-7.7968986!4d110.3622023!16s%2Fg%2F11gx_g07bc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia kukus tugu jogja,,4.5,846,"Jl. Bhayangkara No.72 rt 12/03, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",0857-8606-5064,"6936+6V Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6936+6V Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7968986,110.3622023,ringan,bakpia
884,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+-+Raosmalio/@-7.7942534,110.3654062,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a593bc00fb28b:0x8ee76150b032fa06!8m2!3d-7.7942534!4d110.3654062!16s%2Fg%2F11snpl5bqd?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja - Raosmalio,,4.5,306,"Jl. Malioboro No.65, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0812-1585-6232,"6948+75 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6948+75 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7942534,110.3654062,ringan,bakpia
885,"https://www.google.com/maps/place/Bakpia+Kurnia+Sari+Titik+0+Km/@-7.8014715,110.3629787,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57f0ca62af13:0x60f598a8153cadfa!8m2!3d-7.8014715!4d110.3629787!16s%2Fg%2F11v0wxzpg1?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kurnia Sari Titik 0 Km,,4.6,136,"Jl. KH. Ahmad Dahlan No.25, Ngupasan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",0852-8257-5500,"59X7+C5 Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59X7+C5 Ngupasan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8014715,110.3629787,ringan,bakpia
886,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja/@-7.7899528,110.3671074,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a599306c95013:0xef403b6bebee24d2!8m2!3d-7.7899528!4d110.3671074!16s%2Fg%2F11h3bfkx4m?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja,,4.6,665,"tkp malioboro 1 tempat parkir wisata, Jl. Abu Bakar Ali, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",,,,-7.7899528,110.3671074,ringan,bakpia
887,"https://www.google.com/maps/place/Bakpia+Kukus+Tugu+Jogja+-+Malioboro/@-7.7935146,110.3656269,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59c46f4c532f:0x11f2d51afc0dcfe5!8m2!3d-7.7935146!4d110.3656269!16s%2Fg%2F11shk_bvdy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Kukus Tugu Jogja - Malioboro,Rp 25–50 rb,4.9,2753,"Jl. Malioboro No.91, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0813-1773-2581,,,-7.7935146,110.3656269,ringan,bakpia
888,"https://www.google.com/maps/place/Bakpia+Jogja+Premium+Oleh+oleh+khas+Jogja+%7C+Bakpia+Arjuna/@-7.8013572,110.3575646,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5710faf0aef3:0xd4dbe9f4c3a91655!8m2!3d-7.8013572!4d110.3575646!16s%2Fg%2F11q3rjnq95?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Jogja Premium Oleh oleh khas Jogja | Bakpia Arjuna,,5.0,65,"Jl. KH. Ahmad Dahlan No.109B, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262",0878-3903-0420,,,-7.8013572,110.3575646,ringan,bakpia
889,"https://www.google.com/maps/place/BAKPIA+KUKUS+TUGU+JOGJA+MATARAM/@-7.79373,110.3678926,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59283087c80f:0xe3433940687dc4b4!8m2!3d-7.79373!4d110.3678926!16s%2Fg%2F11fltvn8js?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",BAKPIA KUKUS TUGU JOGJA MATARAM,"Dateng kesini karena teman nitip. Katanya sih enak. Tapi pas nyobain, biasa2 aja sih rasanya. Too sweet actually. Not my kinda food. Satu pack isi 10 pcs harganya Rp.35,000. Ada rasa coklat, cheese, dll. …",4.5,445,"Jl. Mataram No.64, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",0821-3665-8912,0821-3665-8912,"
0821-3665-8912",-7.79373,110.3678926,ringan,bakpia
890,"https://www.google.com/maps/place/Bakpia+Juwara+Satoe+-+Pusat+Pathuk/@-7.7958592,110.3620214,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a591e6a7d1b4f:0x225d0515c65735c5!8m2!3d-7.7958592!4d110.3620214!16s%2Fg%2F11h22xk2gl?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Juwara Satoe - Pusat Pathuk,Rp 25–50 rb,4.6,3092,"Pathuk, Jl. Jogonegaran, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272",,,,-7.7958592,110.3620214,ringan,bakpia
891,"https://www.google.com/maps/place/Bakpia+Tape+Jogja+-+Outlet+Plaza+Malioboro/@-7.7932789,110.3660415,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59f390442615:0xbadb7abb731a7b91!8m2!3d-7.7932789!4d110.3660415!16s%2Fg%2F11v03xzr11?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",Bakpia Tape Jogja - Outlet Plaza Malioboro,Rp 25–50 rb,5.0,70,"Jl. Malioboro, Sosromenduran, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",,"6948+MC Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6948+MC Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7932789,110.3660415,ringan,bakpia
892,"https://www.google.com/maps/place/BAKPIAKU+Sultan+Agung/@-7.8016241,110.3789268,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5746324e08f5:0x8ad53a08557ae708!8m2!3d-7.8016241!4d110.3789268!16s%2Fg%2F11f6xjwm0r?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoASAFQAw%3D%3D",BAKPIAKU Sultan Agung,,4.6,1116,"Jl. Sultan Agung No.111, Wirogunan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151",0857-2579-9999,,,-7.8016241,110.3789268,ringan,bakpia
